Date,Location,AQI,NO2,SO2,PM2.5,PM10
2021-03-30,"Karimnagar, Telangana, India",123,7.159166666666666,8.214166666666667,66.75041666666667,94.875
2021-03-30,"Khammam, Telangana, India",137,6.723333333333334,10.214583333333334,71.15291666666667,86.49916666666667
2021-03-30,"Nizamabad, Telangana, India",114,8.011666666666667,7.61,64.22,103.05833333333332
2021-03-30,"Warangal, Telangana, India",119,5.0808333333333335,5.271249999999999,65.79958333333333,87.8325
2021-04-01,"Adilabad, Telangana, India",318,6.014583333333333,9.229166666666666,143.16458333333333,153.52166666666668
2021-04-01,"Karimnagar, Telangana, India",305,4.965416666666666,7.067916666666667,126.82833333333335,139.27083333333334
2021-04-01,"Khammam, Telangana, India",248,4.568333333333333,5.760833333333333,104.46666666666667,113.0525
2021-04-01,"Nizamabad, Telangana, India",300,3.3520833333333333,4.508333333333334,120.51166666666667,131.10833333333335
2021-04-01,"Warangal, Telangana, India",302,5.429166666666667,9.425416666666667,122.99083333333334,135.73041666666666
2021-04-02,"Adilabad, Telangana, India",81,9.235416666666666,15.130416666666667,45.27583333333333,53.301249999999996
2021-04-02,"Karimnagar, Telangana, India",252,24.986666666666665,8.983333333333334,105.61708333333334,125.97458333333333
2021-04-02,"Khammam, Telangana, India",151,6.412083333333333,5.728750000000001,75.40208333333334,88.19958333333334
2021-04-02,"Nizamabad, Telangana, India",142,8.126666666666667,8.332916666666668,72.45625,86.67625
2021-04-02,"Warangal, Telangana, India",248,13.829999999999998,11.676666666666666,104.41958333333334,120.85625
2021-04-03,"Adilabad, Telangana, India",94,13.817083333333333,16.975416666666668,52.68875,67.36916666666667
2021-04-03,"Karimnagar, Telangana, India",121,19.2475,11.777916666666668,66.35000000000001,86.65625
2021-04-03,"Khammam, Telangana, India",83,6.151666666666666,6.0912500000000005,49.65833333333334,59.34541666666667
2021-04-03,"Nizamabad, Telangana, India",87,8.030833333333334,11.37125,52.05,69.96708333333333
2021-04-03,"Warangal, Telangana, India",90,14.90875,8.975833333333334,53.74791666666666,69.11583333333334
2021-04-04,"Adilabad, Telangana, India",118,7.503333333333334,9.277083333333334,52.33708333333333,70.17083333333333
2021-04-04,"Karimnagar, Telangana, India",127,7.42,8.952083333333334,68.12541666666667,103.62208333333332
2021-04-04,"Khammam, Telangana, India",77,3.748333333333333,4.06625,41.377500000000005,66.13875
2021-04-04,"Nizamabad, Telangana, India",112,5.934166666666666,7.8100000000000005,63.57041666666666,95.96708333333333
2021-04-04,"Warangal, Telangana, India",83,8.66625,4.741250000000001,49.50458333333333,78.36625000000001
2021-04-05,"Adilabad, Telangana, India",90,8.500833333333333,5.890416666666666,42.29666666666667,50.21041666666667
2021-04-05,"Karimnagar, Telangana, India",78,9.349166666666667,6.211250000000001,36.25625,44.60375
2021-04-05,"Khammam, Telangana, India",58,4.475416666666667,4.5408333333333335,15.49375,20.916249999999998
2021-04-05,"Nizamabad, Telangana, India",87,4.8100000000000005,3.6729166666666666,39.448750000000004,47.93625
2021-04-05,"Warangal, Telangana, India",47,7.306666666666667,2.6770833333333335,25.178749999999997,32.54708333333333
2021-04-06,"Adilabad, Telangana, India",57,6.7837499999999995,2.78875,22.344583333333336,28.309583333333332
2021-04-06,"Karimnagar, Telangana, India",75,5.745,3.9362500000000002,24.92083333333333,28.524583333333332
2021-04-06,"Khammam, Telangana, India",77,8.093333333333334,11.750833333333333,38.01,42.06041666666666
2021-04-06,"Nizamabad, Telangana, India",58,4.445416666666667,1.4458333333333333,16.227083333333333,19.14166666666667
2021-04-06,"Warangal, Telangana, India",62,4.711666666666667,1.54375,17.878333333333334,20.903333333333332
2021-04-07,"Adilabad, Telangana, India",28,7.662083333333333,2.46875,8.61375,13.758333333333335
2021-04-07,"Karimnagar, Telangana, India",34,8.348333333333333,3.3449999999999998,13.465,18.828333333333333
2021-04-07,"Khammam, Telangana, India",39,6.247916666666667,4.928333333333334,13.790416666666667,17.15833333333333
2021-04-07,"Nizamabad, Telangana, India",34,6.5175,2.6533333333333333,18.846666666666668,26.184166666666666
2021-04-07,"Warangal, Telangana, India",33,8.139166666666666,2.220416666666667,16.444166666666668,21.597916666666666
2021-04-08,"Adilabad, Telangana, India",27,4.5225,2.006666666666667,3.6325,4.79625
2021-04-08,"Karimnagar, Telangana, India",25,4.269166666666667,2.0504166666666666,2.2895833333333333,3.4800000000000004
2021-04-08,"Khammam, Telangana, India",24,4.604583333333333,1.99375,3.8970833333333332,5.51625
2021-04-08,"Nizamabad, Telangana, India",26,3.7833333333333337,2.507083333333333,3.125833333333333,4.341666666666667
2021-04-08,"Warangal, Telangana, India",26,3.8016666666666663,0.7916666666666666,2.123333333333333,3.5595833333333333
2021-04-09,"Adilabad, Telangana, India",23,5.6075,2.5120833333333334,10.2975,11.240416666666667
2021-04-09,"Karimnagar, Telangana, India",34,5.342083333333334,3.4291666666666667,11.575,13.057500000000001
2021-04-09,"Khammam, Telangana, India",52,3.18,3.1654166666666668,22.1625,22.714166666666667
2021-04-09,"Nizamabad, Telangana, India",29,3.689166666666667,1.5754166666666667,9.081666666666667,10.139583333333334
2021-04-09,"Warangal, Telangana, India",32,6.068333333333333,1.6791666666666667,15.949166666666667,18.03291666666667
2021-04-10,"Adilabad, Telangana, India",60,8.61125,4.619583333333334,36.231249999999996,39.37291666666666
2021-04-10,"Karimnagar, Telangana, India",112,14.662916666666668,11.635416666666666,63.63708333333334,72.6575
2021-04-10,"Khammam, Telangana, India",48,4.605833333333333,2.15375,28.75708333333333,34.099583333333335
2021-04-10,"Nizamabad, Telangana, India",72,7.32375,1.8595833333333334,43.00833333333333,51.28458333333333
2021-04-10,"Warangal, Telangana, India",84,10.164166666666667,3.0354166666666664,50.24333333333333,58.06666666666666
2021-04-11,"Adilabad, Telangana, India",82,15.629583333333333,10.663333333333334,49.13,53.19833333333333
2021-04-11,"Karimnagar, Telangana, India",33,11.40625,6.18625,20.047083333333333,24.07208333333333
2021-04-11,"Khammam, Telangana, India",33,2.9183333333333334,0.6295833333333334,16.585416666666667,17.86
2021-04-11,"Nizamabad, Telangana, India",67,8.354166666666666,4.366666666666667,40.20625,46.224583333333335
2021-04-11,"Warangal, Telangana, India",33,7.81125,1.6016666666666666,19.580416666666665,22.40125
2021-04-12,"Adilabad, Telangana, India",344,8.7825,17.0075,177.61,185.4625
2021-04-12,"Karimnagar, Telangana, India",307,12.435416666666667,8.816666666666666,128.57916666666665,137.61916666666667
2021-04-12,"Khammam, Telangana, India",170,2.3691666666666666,0.5437500000000001,81.12875000000001,84.71458333333332
2021-04-12,"Nizamabad, Telangana, India",315,6.156666666666666,7.452916666666666,139.17333333333332,146.82791666666665
2021-04-12,"Warangal, Telangana, India",302,6.607083333333333,8.64875,122.95291666666668,129.28041666666667
2021-04-13,"Adilabad, Telangana, India",102,5.339583333333333,6.259166666666666,54.14375,63.187916666666666
2021-04-13,"Karimnagar, Telangana, India",67,6.84,4.9775,34.70458333333333,42.95791666666667
2021-04-13,"Khammam, Telangana, India",54,5.513333333333334,3.6658333333333335,21.596666666666668,27.07416666666667
2021-04-13,"Nizamabad, Telangana, India",97,6.399583333333333,3.8320833333333333,58.33541666666667,70.89416666666666
2021-04-13,"Warangal, Telangana, India",59,9.325833333333334,4.2375,31.830416666666665,39.065000000000005
2021-04-14,"Adilabad, Telangana, India",81,4.03625,3.31875,44.06625,50.04833333333334
2021-04-14,"Karimnagar, Telangana, India",76,13.230833333333335,13.709166666666667,45.678333333333335,55.04291666666667
2021-04-14,"Khammam, Telangana, India",57,4.5008333333333335,5.71375,20.944166666666664,24.840833333333332
2021-04-14,"Nizamabad, Telangana, India",77,4.1745833333333335,3.3091666666666666,45.90166666666667,52.090833333333336
2021-04-14,"Warangal, Telangana, India",58,6.98625,3.6970833333333335,30.784166666666668,36.48833333333333
2021-04-15,"Adilabad, Telangana, India",107,6.755833333333333,12.620416666666667,62.23125,69.75375
2021-04-15,"Karimnagar, Telangana, India",78,5.119166666666667,5.3925,38.11541666666667,43.458333333333336
2021-04-15,"Khammam, Telangana, India",59,4.865416666666667,6.284166666666668,23.414583333333333,26.099166666666665
2021-04-15,"Nizamabad, Telangana, India",85,5.2025,5.37625,50.872083333333336,58.55166666666667
2021-04-15,"Warangal, Telangana, India",59,5.546666666666666,2.4675000000000002,22.815416666666668,26.08125
2021-04-16,"Adilabad, Telangana, India",115,5.7025,13.066666666666666,49.62291666666666,57.28666666666667
2021-04-16,"Karimnagar, Telangana, India",105,5.850416666666667,12.55,36.30833333333334,42.309999999999995
2021-04-16,"Khammam, Telangana, India",61,4.553333333333334,3.5904166666666666,24.000833333333336,27.852083333333333
2021-04-16,"Nizamabad, Telangana, India",85,3.289166666666667,4.797916666666667,33.454166666666666,41.542500000000004
2021-04-16,"Warangal, Telangana, India",75,4.439583333333333,5.71375,28.68541666666667,32.769999999999996
2021-04-17,"Adilabad, Telangana, India",102,5.882083333333333,11.8225,51.83833333333333,60.14875
2021-04-17,"Karimnagar, Telangana, India",81,7.317916666666667,7.460416666666667,38.757083333333334,45.505
2021-04-17,"Khammam, Telangana, India",61,4.1575,4.252916666666667,21.8575,26.2375
2021-04-17,"Nizamabad, Telangana, India",112,2.6966666666666668,6.8925,46.84208333333333,54.37291666666666
2021-04-17,"Warangal, Telangana, India",66,6.117916666666667,4.225833333333333,39.78041666666667,45.4475
2021-04-18,"Adilabad, Telangana, India",91,8.745,7.2004166666666665,54.538333333333334,77.6625
2021-04-18,"Karimnagar, Telangana, India",90,5.221666666666668,6.183333333333333,44.82458333333334,53.48166666666667
2021-04-18,"Khammam, Telangana, India",51,4.0562499999999995,2.557916666666667,18.482499999999998,23.333750000000002
2021-04-18,"Nizamabad, Telangana, India",90,4.038333333333333,4.42625,53.997083333333336,65.38374999999999
2021-04-18,"Warangal, Telangana, India",66,5.335833333333333,4.524583333333333,33.382083333333334,39.64208333333334
2021-04-19,"Adilabad, Telangana, India",91,6.296666666666666,6.824583333333334,51.877916666666664,68.31791666666666
2021-04-19,"Karimnagar, Telangana, India",87,8.5525,5.539166666666667,48.84458333333333,63.24208333333334
2021-04-19,"Khammam, Telangana, India",85,4.868333333333333,10.026666666666667,33.458333333333336,42.232499999999995
2021-04-19,"Nizamabad, Telangana, India",102,5.5175,7.2491666666666665,60.61,76.90708333333333
2021-04-19,"Warangal, Telangana, India",71,6.413333333333333,4.351666666666667,38.68375,50.39291666666667
2021-04-20,"Adilabad, Telangana, India",120,8.071666666666667,11.360833333333334,66.00458333333333,85.81791666666668
2021-04-20,"Karimnagar, Telangana, India",104,3.1595833333333334,6.567916666666667,52.79,66.19458333333333
2021-04-20,"Khammam, Telangana, India",74,5.180833333333333,4.89125,32.99041666666667,44.16041666666666
2021-04-20,"Nizamabad, Telangana, India",133,4.355,7.877916666666668,70.005,91.39541666666666
2021-04-20,"Warangal, Telangana, India",96,3.164166666666667,6.80625,46.62333333333333,57.1875
2021-04-21,"Adilabad, Telangana, India",108,5.36375,7.716666666666667,62.51333333333333,86.0075
2021-04-21,"Karimnagar, Telangana, India",112,3.7979166666666666,7.381666666666667,63.48041666666667,76.28916666666666
2021-04-21,"Khammam, Telangana, India",80,5.239999999999999,8.4025,25.635833333333334,37.662083333333335
2021-04-21,"Nizamabad, Telangana, India",103,2.8029166666666665,6.906666666666666,59.46541666666667,86.22416666666668
2021-04-21,"Warangal, Telangana, India",89,4.315833333333334,8.234166666666667,50.28916666666666,60.766666666666666
2021-04-22,"Adilabad, Telangana, India",120,12.355416666666667,9.425833333333333,65.87958333333333,88.90333333333332
2021-04-22,"Karimnagar, Telangana, India",122,6.902916666666666,7.082083333333333,66.52041666666666,80.53458333333334
2021-04-22,"Khammam, Telangana, India",71,4.628333333333334,5.26875,18.090833333333332,25.81041666666667
2021-04-22,"Nizamabad, Telangana, India",163,4.961250000000001,5.2820833333333335,78.81916666666666,108.77375
2021-04-22,"Warangal, Telangana, India",76,4.79375,3.1729166666666666,31.39875,39.34458333333333
2021-04-23,"Adilabad, Telangana, India",122,9.065,4.8075,66.50541666666666,90.82166666666666
2021-04-23,"Karimnagar, Telangana, India",107,4.5975,6.364583333333333,43.84375,56.21541666666667
2021-04-23,"Khammam, Telangana, India",67,5.744166666666667,6.372916666666667,25.70958333333333,33.19583333333333
2021-04-23,"Nizamabad, Telangana, India",124,4.679583333333333,3.83125,67.325,87.815
2021-04-23,"Warangal, Telangana, India",76,4.70375,3.32125,37.185,45.940000000000005
2021-04-24,"Adilabad, Telangana, India",110,7.611666666666667,5.10625,63.07333333333333,87.18541666666667
2021-04-24,"Karimnagar, Telangana, India",106,5.5754166666666665,7.027916666666666,44.23166666666667,57.59541666666667
2021-04-24,"Khammam, Telangana, India",63,4.236666666666666,3.4370833333333333,24.812916666666666,32.61083333333333
2021-04-24,"Nizamabad, Telangana, India",115,4.647083333333334,5.915,64.45833333333333,86.825
2021-04-24,"Warangal, Telangana, India",71,5.1925,3.4008333333333334,42.69833333333333,53.750416666666666
2021-04-25,"Adilabad, Telangana, India",93,8.580833333333333,6.4816666666666665,56.068333333333335,80.2825
2021-04-25,"Karimnagar, Telangana, India",82,3.5679166666666666,3.445416666666667,39.666666666666664,51.23666666666667
2021-04-25,"Khammam, Telangana, India",62,3.9112500000000003,2.8416666666666663,17.662916666666668,24.0075
2021-04-25,"Nizamabad, Telangana, India",90,3.1862500000000002,3.424166666666667,50.596250000000005,70.13374999999999
2021-04-25,"Warangal, Telangana, India",69,4.6075,3.3520833333333333,30.570833333333333,38.64958333333333
2021-04-26,"Adilabad, Telangana, India",89,3.763333333333333,5.285416666666667,46.18833333333333,58.90125
2021-04-26,"Karimnagar, Telangana, India",104,4.309166666666666,7.4725,37.14125,50.75416666666666
2021-04-26,"Khammam, Telangana, India",55,3.7875,3.0291666666666663,20.714583333333334,28.930833333333336
2021-04-26,"Nizamabad, Telangana, India",91,2.5220833333333332,3.660833333333333,39.9925,50.73708333333333
2021-04-26,"Warangal, Telangana, India",75,5.516666666666667,4.0112499999999995,29.899583333333336,40.675
2021-04-27,"Adilabad, Telangana, India",103,6.486666666666666,6.433333333333333,53.440416666666664,68.6075
2021-04-27,"Karimnagar, Telangana, India",85,9.990416666666667,5.680416666666667,48.29708333333333,65.51541666666667
2021-04-27,"Khammam, Telangana, India",79,6.402916666666666,7.1325,47.52583333333333,61.59833333333333
2021-04-27,"Nizamabad, Telangana, India",89,4.9991666666666665,3.7,53.632916666666674,69.68791666666667
2021-04-27,"Warangal, Telangana, India",83,4.77,2.5020833333333337,49.815,68.105
2021-04-28,"Adilabad, Telangana, India",108,4.247083333333333,6.7212499999999995,53.514583333333334,72.77041666666666
2021-04-28,"Karimnagar, Telangana, India",110,8.981250000000001,9.07125,62.8625,82.74125000000001
2021-04-28,"Khammam, Telangana, India",80,4.962083333333333,4.732083333333334,41.42666666666667,55.76291666666667
2021-04-28,"Nizamabad, Telangana, India",91,4.190416666666667,4.591666666666667,51.351666666666674,70.37333333333333
2021-04-28,"Warangal, Telangana, India",99,6.517916666666666,5.2058333333333335,59.562916666666666,77.8225
2021-04-29,"Adilabad, Telangana, India",120,3.535,6.167916666666667,55.7875,73.7775
2021-04-29,"Karimnagar, Telangana, India",115,4.360833333333334,4.942083333333334,63.31666666666666,78.48916666666666
2021-04-29,"Khammam, Telangana, India",70,5.6554166666666665,3.305416666666667,41.852916666666665,56.040416666666665
2021-04-29,"Nizamabad, Telangana, India",102,3.9495833333333334,3.7408333333333332,58.16041666666666,74.40958333333333
2021-04-29,"Warangal, Telangana, India",102,3.955416666666667,4.339583333333334,57.30791666666667,72.03541666666666
2021-05-01,"Adilabad, Telangana, India",197,12.197916666666666,5.86625,88.97041666666667,99.09958333333333
2021-05-01,"Karimnagar, Telangana, India",146,8.839583333333334,5.089583333333333,73.88083333333333,85.83833333333332
2021-05-01,"Khammam, Telangana, India",198,6.978333333333333,5.6433333333333335,89.35583333333334,99.19250000000001
2021-05-01,"Nizamabad, Telangana, India",104,4.73,3.0604166666666663,61.13916666666666,72.46166666666666
2021-05-01,"Warangal, Telangana, India",166,6.800416666666667,7.47375,79.87083333333334,90.84625
2021-05-02,"Adilabad, Telangana, India",153,7.806666666666667,11.43375,75.92541666666666,85.185
2021-05-02,"Karimnagar, Telangana, India",204,17.188333333333333,7.1120833333333335,91.15958333333334,107.16583333333334
2021-05-02,"Khammam, Telangana, India",227,7.829583333333334,9.136666666666667,98.14791666666667,113.64
2021-05-02,"Nizamabad, Telangana, India",152,4.835416666666667,6.87875,75.46208333333333,86.01208333333334
2021-05-02,"Warangal, Telangana, India",235,13.381666666666668,7.559583333333334,100.47875,116.89375
2021-05-03,"Adilabad, Telangana, India",90,14.645416666666666,9.380833333333333,53.872499999999995,64.33916666666667
2021-05-03,"Karimnagar, Telangana, India",91,17.197499999999998,6.18125,54.525416666666665,68.04875
2021-05-03,"Khammam, Telangana, India",97,6.440833333333334,11.71,47.673750000000005,56.23458333333333
2021-05-03,"Nizamabad, Telangana, India",92,8.993333333333332,6.551666666666667,55.00166666666667,68.24125000000001
2021-05-03,"Warangal, Telangana, India",79,7.215416666666666,4.899166666666667,47.212916666666665,56.64083333333333
2021-05-04,"Adilabad, Telangana, India",157,7.82875,17.66,58.2825,74.7625
2021-05-04,"Karimnagar, Telangana, India",135,6.959166666666667,10.855833333333335,70.63041666666666,99.69833333333334
2021-05-04,"Khammam, Telangana, India",70,3.578333333333333,4.0320833333333335,39.42666666666667,56.96666666666666
2021-05-04,"Nizamabad, Telangana, India",111,7.067083333333334,10.02125,63.425,87.10291666666666
2021-05-04,"Warangal, Telangana, India",90,5.840416666666666,7.002916666666668,53.81625,77.37875000000001
2021-05-05,"Adilabad, Telangana, India",86,4.992500000000001,4.05375,43.775,51.568333333333335
2021-05-05,"Karimnagar, Telangana, India",62,6.3925,4.7316666666666665,19.778333333333332,26.209583333333335
2021-05-05,"Khammam, Telangana, India",58,3.6791666666666667,5.417083333333333,11.87875,16.153333333333332
2021-05-05,"Nizamabad, Telangana, India",92,4.69125,5.01375,47.102916666666665,54.630833333333335
2021-05-05,"Warangal, Telangana, India",58,5.430416666666667,3.982916666666666,14.97125,19.925
2021-05-06,"Adilabad, Telangana, India",71,4.052916666666667,3.1470833333333332,19.79375,21.390416666666667
2021-05-06,"Karimnagar, Telangana, India",74,7.92625,3.5933333333333333,38.43916666666667,43.943333333333335
2021-05-06,"Khammam, Telangana, India",63,4.360416666666667,3.33125,20.540000000000003,24.604583333333334
2021-05-06,"Nizamabad, Telangana, India",60,4.545416666666667,1.6375,20.14125,24.19916666666667
2021-05-06,"Warangal, Telangana, India",70,3.1475,1.8170833333333334,24.445,26.852083333333333
2021-05-07,"Adilabad, Telangana, India",34,8.402916666666666,4.512083333333333,13.263333333333334,20.907500000000002
2021-05-07,"Karimnagar, Telangana, India",33,11.779166666666667,6.622083333333332,19.84583333333333,27.10833333333333
2021-05-07,"Khammam, Telangana, India",26,4.2250000000000005,1.3195833333333336,15.703333333333333,18.915416666666665
2021-05-07,"Nizamabad, Telangana, India",33,6.587916666666667,3.3554166666666667,18.812083333333334,26.92291666666667
2021-05-07,"Warangal, Telangana, India",29,7.444583333333333,2.0437499999999997,17.528333333333332,22.33
2021-05-08,"Adilabad, Telangana, India",24,6.314166666666667,2.4941666666666666,7.839583333333333,9.679166666666665
2021-05-08,"Karimnagar, Telangana, India",27,4.80625,2.23625,3.500833333333333,5.2825
2021-05-08,"Khammam, Telangana, India",24,4.904583333333334,1.6620833333333334,4.3741666666666665,6.271666666666667
2021-05-08,"Nizamabad, Telangana, India",26,4.55375,3.0729166666666665,4.86875,7.056666666666667
2021-05-08,"Warangal, Telangana, India",27,3.3520833333333333,0.73625,2.32375,3.7525
2021-05-09,"Adilabad, Telangana, India",32,5.21125,3.850416666666667,15.530416666666667,16.125
2021-05-09,"Karimnagar, Telangana, India",34,4.112916666666667,2.664166666666667,8.2875,9.2925
2021-05-09,"Khammam, Telangana, India",39,4.032916666666667,3.8533333333333335,17.235833333333332,17.82875
2021-05-09,"Nizamabad, Telangana, India",21,3.4145833333333333,0.7545833333333334,5.332083333333333,6.062083333333334
2021-05-09,"Warangal, Telangana, India",37,5.1375,2.2370833333333335,12.772083333333333,14.150416666666668
2021-05-10,"Adilabad, Telangana, India",63,8.078333333333333,3.892916666666667,37.95166666666666,40.61958333333333
2021-05-10,"Karimnagar, Telangana, India",119,17.222083333333334,16.0275,65.79541666666667,73.36541666666666
2021-05-10,"Khammam, Telangana, India",48,3.1966666666666668,1.2308333333333334,28.88,32.09166666666667
2021-05-10,"Nizamabad, Telangana, India",57,5.477083333333333,1.3241666666666665,34.13,40.41166666666667
2021-05-10,"Warangal, Telangana, India",91,6.292916666666667,3.015,54.52666666666667,58.39333333333334
2021-05-11,"Adilabad, Telangana, India",61,10.725,8.989583333333334,36.57416666666667,41.580000000000005
2021-05-11,"Karimnagar, Telangana, India",53,14.93375,5.396249999999999,31.837083333333336,39.297916666666666
2021-05-11,"Khammam, Telangana, India",53,3.29625,1.36875,31.885833333333334,33.75083333333333
2021-05-11,"Nizamabad, Telangana, India",53,6.849583333333333,2.7025,31.587083333333336,40.159166666666664
2021-05-11,"Warangal, Telangana, India",49,8.450000000000001,1.8258333333333334,29.157083333333336,34.67916666666667
2021-05-12,"Adilabad, Telangana, India",329,10.1475,11.553333333333333,158.14583333333334,165.68916666666667
2021-05-12,"Karimnagar, Telangana, India",251,10.81,10.545416666666666,105.2125,112.19416666666666
2021-05-12,"Khammam, Telangana, India",91,1.7179166666666665,0.5425,54.74125,56.670833333333334
2021-05-12,"Nizamabad, Telangana, India",294,5.804583333333333,4.407916666666667,118.31666666666668,125.92625
2021-05-12,"Warangal, Telangana, India",232,6.0129166666666665,7.13125,99.70416666666667,104.15583333333333
2021-05-13,"Adilabad, Telangana, India",79,6.292916666666667,8.40875,35.18083333333333,56.525
2021-05-13,"Karimnagar, Telangana, India",119,2.8416666666666663,7.547083333333334,37.19,49.35125
2021-05-13,"Khammam, Telangana, India",127,4.431666666666667,9.4175,36.88791666666667,40.90958333333333
2021-05-13,"Nizamabad, Telangana, India",68,5.884166666666666,5.177916666666667,32.70041666666667,52.757083333333334
2021-05-13,"Warangal, Telangana, India",122,2.467083333333333,4.519166666666667,32.82208333333333,37.012499999999996
2021-05-14,"Adilabad, Telangana, India",87,2.95125,3.1470833333333332,29.279583333333335,38.06
2021-05-14,"Karimnagar, Telangana, India",94,3.0949999999999998,2.969583333333333,24.320416666666667,28.00375
2021-05-14,"Khammam, Telangana, India",70,4.076666666666666,3.524166666666667,18.094583333333333,23.53625
2021-05-14,"Nizamabad, Telangana, India",86,4.000416666666667,3.8487500000000003,34.94375,42.09916666666667
2021-05-14,"Warangal, Telangana, India",90,3.517083333333334,4.1775,25.230833333333333,29.236666666666665
2021-05-15,"Adilabad, Telangana, India",58,3.47125,7.73,9.676666666666666,12.370833333333334
2021-05-15,"Karimnagar, Telangana, India",57,2.7558333333333334,3.9825,7.604166666666667,10.2675
2021-05-15,"Khammam, Telangana, India",44,3.142083333333333,4.51875,8.424999999999999,12.466666666666667
2021-05-15,"Nizamabad, Telangana, India",62,1.5845833333333332,2.4145833333333333,7.581666666666667,9.466666666666667
2021-05-15,"Warangal, Telangana, India",57,3.814166666666667,6.444166666666667,8.459166666666667,11.554166666666665
2021-05-16,"Adilabad, Telangana, India",51,4.701666666666666,7.7725,8.509166666666667,11.005833333333335
2021-05-16,"Karimnagar, Telangana, India",46,4.4591666666666665,6.28125,9.145,11.744583333333333
2021-05-16,"Khammam, Telangana, India",48,2.7775000000000003,4.844166666666666,7.925,10.380416666666667
2021-05-16,"Nizamabad, Telangana, India",50,1.8150000000000002,1.66,5.975833333333333,7.75625
2021-05-16,"Warangal, Telangana, India",48,5.802499999999999,9.499583333333332,11.275,13.800416666666665
2021-05-17,"Adilabad, Telangana, India",59,2.669583333333333,2.4395833333333337,6.385416666666667,7.494166666666667
2021-05-17,"Karimnagar, Telangana, India",58,3.6,3.1358333333333337,8.956249999999999,10.60125
2021-05-17,"Khammam, Telangana, India",44,4.350416666666667,6.015416666666666,9.395416666666666,12.097083333333332
2021-05-17,"Nizamabad, Telangana, India",52,2.469583333333333,1.5270833333333333,6.50375,7.687916666666666
2021-05-17,"Warangal, Telangana, India",45,6.220833333333333,7.035833333333334,11.287916666666668,13.733333333333334
2021-05-18,"Adilabad, Telangana, India",93,2.4425000000000003,3.75,12.262083333333335,13.442083333333334
2021-05-18,"Karimnagar, Telangana, India",89,1.9183333333333334,2.54,12.090416666666668,13.936666666666667
2021-05-18,"Khammam, Telangana, India",58,4.661666666666667,5.62875,13.416666666666666,17.438333333333333
2021-05-18,"Nizamabad, Telangana, India",77,3.0333333333333337,4.051666666666667,10.22625,11.882083333333334
2021-05-18,"Warangal, Telangana, India",70,3.1166666666666667,3.7595833333333335,14.647083333333333,17.201249999999998
2021-05-19,"Adilabad, Telangana, India",69,2.3320833333333333,1.9475,6.707916666666667,7.7316666666666665
2021-05-19,"Karimnagar, Telangana, India",94,2.92125,4.554166666666667,21.0775,22.904999999999998
2021-05-19,"Khammam, Telangana, India",89,3.3425000000000002,5.807916666666666,22.136666666666663,25.299166666666665
2021-05-19,"Nizamabad, Telangana, India",73,2.33625,2.6362500000000004,5.576666666666666,6.676666666666667
2021-05-19,"Warangal, Telangana, India",86,2.1254166666666667,2.2966666666666664,17.15625,18.544583333333335
2021-05-20,"Adilabad, Telangana, India",73,3.6120833333333335,2.767083333333334,8.295,11.816666666666666
2021-05-20,"Karimnagar, Telangana, India",77,4.306666666666667,3.9475,8.859583333333333,10.625833333333333
2021-05-20,"Khammam, Telangana, India",78,5.26375,9.068333333333333,25.6725,27.799583333333334
2021-05-20,"Nizamabad, Telangana, India",76,2.36375,1.8570833333333334,9.281666666666666,14.24875
2021-05-20,"Warangal, Telangana, India",77,3.7666666666666666,2.0575,13.530416666666667,15.277916666666668
2021-05-21,"Adilabad, Telangana, India",96,5.909166666666668,6.58,30.589583333333334,43.80833333333334
2021-05-21,"Karimnagar, Telangana, India",132,5.82125,12.142083333333334,32.65833333333333,41.39791666666667
2021-05-21,"Khammam, Telangana, India",72,4.9,6.4625,22.940833333333334,25.110833333333332
2021-05-21,"Nizamabad, Telangana, India",90,4.085833333333333,6.13875,38.55791666666667,58.537083333333335
2021-05-21,"Warangal, Telangana, India",90,3.2295833333333337,3.035833333333333,20.4925,25.8625
2021-05-22,"Adilabad, Telangana, India",90,5.587083333333333,7.932916666666666,54.12291666666666,73.32333333333334
2021-05-22,"Karimnagar, Telangana, India",128,3.412916666666667,7.9558333333333335,45.40708333333333,61.35916666666667
2021-05-22,"Khammam, Telangana, India",80,3.19,3.20375,35.60541666666667,43.07958333333334
2021-05-22,"Nizamabad, Telangana, India",98,3.1475,5.4870833333333335,50.469166666666666,69.95541666666666
2021-05-22,"Warangal, Telangana, India",88,3.1925000000000003,2.735833333333334,42.25208333333334,57.03666666666667
2021-05-23,"Adilabad, Telangana, India",84,4.369583333333334,6.251666666666666,50.63,83.58541666666667
2021-05-23,"Karimnagar, Telangana, India",101,4.406666666666667,5.345833333333333,60.16166666666667,88.58708333333334
2021-05-23,"Khammam, Telangana, India",93,4.802083333333333,5.78625,55.85208333333333,73.43666666666667
2021-05-23,"Nizamabad, Telangana, India",84,2.767916666666667,4.1433333333333335,50.48166666666667,84.06458333333333
2021-05-23,"Warangal, Telangana, India",126,6.584166666666667,7.192083333333334,67.89208333333333,94.47125
2021-05-24,"Adilabad, Telangana, India",87,4.661666666666666,6.354583333333333,33.18958333333333,57.04416666666667
2021-05-24,"Karimnagar, Telangana, India",76,5.64,5.5129166666666665,43.26958333333333,72.29458333333334
2021-05-24,"Khammam, Telangana, India",94,2.76875,5.843333333333334,56.69416666666667,84.52875
